timestamp,latent_intensity,attack_count
2025-01-25 22:00:00,4.442016608627173,4
2025-01-25 23:00:00,3.91078045461021,9
2025-01-26 00:00:00,4.433601149655666,0
2025-01-26 01:00:00,5.597499763979861,5
2025-01-26 02:00:00,4.220806925438518,5
2025-01-26 03:00:00,5.525527288953466,5
2025-01-26 04:00:00,8.257096389513512,3
2025-01-26 05:00:00,9.115914349137476,8
2025-01-26 06:00:00,15.534001542282349,9
2025-01-26 07:00:00,11.637292843929536,10
2025-01-26 08:00:00,7.6796930909958805,4
2025-01-26 09:00:00,4.408376257099445,8
2025-01-26 10:00:00,6.949128762173132,7
2025-01-26 11:00:00,8.318376233955393,9
2025-01-26 12:00:00,7.975227798727473,7
2025-01-26 13:00:00,8.473856223384303,5
2025-01-26 14:00:00,5.888266149552239,5
2025-01-26 15:00:00,12.164367638186098,12
2025-01-26 16:00:00,12.095381595180593,9
2025-01-26 17:00:00,11.958864980543474,15
2025-01-26 18:00:00,14.233539032323113,17
2025-01-26 19:00:00,15.605067392407076,17
2025-01-26 20:00:00,15.76595727270475,12
2025-01-26 21:00:00,11.743382857645447,12
2025-01-26 22:00:00,12.962205159178966,19
2025-01-26 23:00:00,21.736984851787767,19
2025-01-27 00:00:00,30.239902624970014,35
2025-01-27 01:00:00,44.573169544486795,41
2025-01-27 02:00:00,34.27385045682466,32
2025-01-27 03:00:00,23.132857311111323,22
2025-01-27 04:00:00,20.633730112179457,29
2025-01-27 05:00:00,19.54598968323797,13
2025-01-27 06:00:00,25.35208508567394,40
2025-01-27 07:00:00,14.068671365215767,7
2025-01-27 08:00:00,21.138370708612186,21
2025-01-27 09:00:00,18.757711291092573,18
2025-01-27 10:00:00,15.447269626584738,14
2025-01-27 11:00:00,10.776859907783498,15
2025-01-27 12:00:00,6.312590093201322,9
2025-01-27 13:00:00,7.98721257068746,7
2025-01-27 14:00:00,7.975840446311074,9
2025-01-27 15:00:00,5.291383815659898,4
2025-01-27 16:00:00,3.5777140981417954,1
2025-01-27 17:00:00,3.289463094880499,2
2025-01-27 18:00:00,5.542061224260978,9
2025-01-27 19:00:00,5.100520836040457,6
2025-01-27 20:00:00,3.245938543616189,5
2025-01-27 21:00:00,3.0810895534569855,2
2025-01-27 22:00:00,2.9086060505080105,3
2025-01-27 23:00:00,1.3306880661303508,0
2025-01-28 00:00:00,1.3987720988366963,2
2025-01-28 01:00:00,1.3909772770198452,0
2025-01-28 02:00:00,1.8273010703872432,3
2025-01-28 03:00:00,3.346305076018142,1
2025-01-28 04:00:00,4.787006845808226,10
2025-01-28 05:00:00,4.425642040898622,6
2025-01-28 06:00:00,3.194909355930341,1
2025-01-28 07:00:00,7.070708008797289,6
2025-01-28 08:00:00,7.073815524831302,3
2025-01-28 09:00:00,6.981268928025778,7
2025-01-28 10:00:00,6.816209529135984,6
2025-01-28 11:00:00,7.122335399517289,2
2025-01-28 12:00:00,6.700871987904622,6
2025-01-28 13:00:00,5.559449406025751,2
2025-01-28 14:00:00,4.693311148328712,6
2025-01-28 15:00:00,4.662152880296675,3
2025-01-28 16:00:00,3.974694662010225,5
2025-01-28 17:00:00,3.2464714370650025,2
2025-01-28 18:00:00,3.424964901909005,5
2025-01-28 19:00:00,3.233339141685294,1
2025-01-28 20:00:00,5.188836110027103,6
2025-01-28 21:00:00,2.3381614094881735,3
2025-01-28 22:00:00,3.3696895025615117,4
2025-01-28 23:00:00,4.994698388191836,8
2025-01-29 00:00:00,2.681598312603758,1
2025-01-29 01:00:00,2.496171028892097,2
2025-01-29 02:00:00,2.3118769029081454,4
2025-01-29 03:00:00,1.5751887534810376,2
2025-01-29 04:00:00,1.3215208632538977,0
2025-01-29 05:00:00,1.0122172506181781,4
2025-01-29 06:00:00,1.8546371860248971,2
2025-01-29 07:00:00,2.580491923941584,3
2025-01-29 08:00:00,3.906022022757543,4
2025-01-29 09:00:00,4.910456995566704,2
2025-01-29 10:00:00,3.50277329798745,6
2025-01-29 11:00:00,3.046499084041853,2
2025-01-29 12:00:00,3.6167567525051707,4
2025-01-29 13:00:00,2.547550648363748,0
2025-01-29 14:00:00,3.26332682604363,3
2025-01-29 15:00:00,3.101804662476183,4
2025-01-29 16:00:00,2.838882645533245,5
2025-01-29 17:00:00,3.6146675927304286,0
2025-01-29 18:00:00,4.19754904095579,9
2025-01-29 19:00:00,3.7998355880208994,2
2025-01-29 20:00:00,5.454717039347737,5
2025-01-29 21:00:00,3.9267401612901054,1
2025-01-29 22:00:00,4.781105058511049,5
2025-01-29 23:00:00,5.724987645272564,5
2025-01-30 00:00:00,5.182079044365371,10
2025-01-30 01:00:00,5.704514170685771,4
2025-01-30 02:00:00,3.8935944449484508,6
2025-01-30 03:00:00,5.20201534352351,10
2025-01-30 04:00:00,4.911576970158807,5
2025-01-30 05:00:00,4.202460981312942,4
2025-01-30 06:00:00,5.806984689994462,9
2025-01-30 07:00:00,4.665883315420172,3
2025-01-30 08:00:00,3.068524460483754,2
2025-01-30 09:00:00,1.9711558905315312,3
2025-01-30 10:00:00,2.4767915489229515,3
2025-01-30 11:00:00,1.7471028164520854,3
2025-01-30 12:00:00,3.117311989512825,3
2025-01-30 13:00:00,1.709183220343075,3
2025-01-30 14:00:00,3.0000340338380154,6
2025-01-30 15:00:00,3.278774050175708,5
2025-01-30 16:00:00,3.2529233034286285,2
2025-01-30 17:00:00,2.822357521164377,4
2025-01-30 18:00:00,3.2736534991008166,4
2025-01-30 19:00:00,3.306177843664212,5
2025-01-30 20:00:00,4.6995446111743275,7
2025-01-30 21:00:00,4.878474274749849,5
2025-01-30 22:00:00,5.109764516645611,5
2025-01-30 23:00:00,4.576725958390053,1
2025-01-31 00:00:00,4.519145378621145,5
2025-01-31 01:00:00,4.9814408759501765,6
2025-01-31 02:00:00,2.982776566499096,5
2025-01-31 03:00:00,2.042609463904844,3
2025-01-31 04:00:00,2.6697046712422705,3
2025-01-31 05:00:00,2.899681752691347,5
2025-01-31 06:00:00,2.819748892321476,2
2025-01-31 07:00:00,2.91776385396133,0
2025-01-31 08:00:00,3.326840486436272,4
2025-01-31 09:00:00,2.8877160331216696,1
2025-01-31 10:00:00,2.3500182009943877,2
2025-01-31 11:00:00,2.588108737313712,2
2025-01-31 12:00:00,1.9943956746368885,2
2025-01-31 13:00:00,2.3602599294812565,0
2025-01-31 14:00:00,1.4703933930447641,2
2025-01-31 15:00:00,2.1286161359855207,1
2025-01-31 16:00:00,2.559852409131147,3
2025-01-31 17:00:00,2.8583168564354393,4
2025-01-31 18:00:00,3.947176383477896,7
2025-01-31 19:00:00,6.582829633893815,5
2025-01-31 20:00:00,8.802399626566645,5
2025-01-31 21:00:00,4.925780685647878,3
2025-01-31 22:00:00,3.3580399101148286,2
2025-01-31 23:00:00,2.840033630416824,5
2025-02-01 00:00:00,2.9444566760987354,2
2025-02-01 01:00:00,3.531411664869989,2
2025-02-01 02:00:00,2.8903036417048917,2
2025-02-01 03:00:00,3.141798509760734,2
2025-02-01 04:00:00,2.5636003448988913,4
2025-02-01 05:00:00,2.2063919446531464,3
2025-02-01 06:00:00,1.507215961361951,1
2025-02-01 07:00:00,1.2131896017955142,4
2025-02-01 08:00:00,0.8681044769168633,1
2025-02-01 09:00:00,0.707044886509892,0
2025-02-01 10:00:00,1.0695482515611798,0
2025-02-01 11:00:00,0.8689469309081554,0
2025-02-01 12:00:00,2.0891075215142316,2
2025-02-01 13:00:00,2.530374637612152,2
2025-02-01 14:00:00,2.767298944332143,4
2025-02-01 15:00:00,2.2032701950471196,1
2025-02-01 16:00:00,2.8320771932884186,2
2025-02-01 17:00:00,2.4515989861389937,4
2025-02-01 18:00:00,2.6352505849908603,1
2025-02-01 19:00:00,5.865141567148368,7
2025-02-01 20:00:00,5.653242159778223,8
2025-02-01 21:00:00,7.931733777273449,8
2025-02-01 22:00:00,6.276716746516426,6
2025-02-01 23:00:00,6.140953538553236,5
2025-02-02 00:00:00,10.339206386808035,15
2025-02-02 01:00:00,8.260852058062719,4
2025-02-02 02:00:00,13.875959537755797,15
2025-02-02 03:00:00,16.30460199127894,15
2025-02-02 04:00:00,12.98255965341821,8
2025-02-02 05:00:00,14.963602679746078,9
2025-02-02 06:00:00,18.96467345474655,13
2025-02-02 07:00:00,21.380171843258243,30
2025-02-02 08:00:00,12.413011359130858,22
2025-02-02 09:00:00,9.536616015958923,13
2025-02-02 10:00:00,8.572831517548844,9
2025-02-02 11:00:00,8.160537524208035,17
2025-02-02 12:00:00,9.592850320905029,9
2025-02-02 13:00:00,9.793798267693248,14
2025-02-02 14:00:00,6.344133171015188,3
2025-02-02 15:00:00,7.026475318317389,6
2025-02-02 16:00:00,8.296622978579514,10
2025-02-02 17:00:00,9.568391976961628,12
2025-02-02 18:00:00,12.810280581109227,9
2025-02-02 19:00:00,15.69565872827484,16
2025-02-02 20:00:00,17.01237246469788,13
2025-02-02 21:00:00,15.668714386154102,6
2025-02-02 22:00:00,8.991379860369376,11
2025-02-02 23:00:00,9.932481738801275,15
2025-02-03 00:00:00,10.214395546968156,10
2025-02-03 01:00:00,10.692619076902469,9
2025-02-03 02:00:00,7.018316226853803,5
2025-02-03 03:00:00,4.989082884875377,7
2025-02-03 04:00:00,6.843554420445804,5
2025-02-03 05:00:00,6.657521284687825,7
2025-02-03 06:00:00,8.05168977099963,6
2025-02-03 07:00:00,7.929224901915816,5
2025-02-03 08:00:00,7.817980408458504,3
2025-02-03 09:00:00,10.130614580393937,9
2025-02-03 10:00:00,8.3766021727759,6
2025-02-03 11:00:00,8.40207226929316,10
2025-02-03 12:00:00,7.126667718017159,7
2025-02-03 13:00:00,6.145834920124426,9
2025-02-03 14:00:00,5.543943840307685,3
2025-02-03 15:00:00,5.895461705891203,5
2025-02-03 16:00:00,5.064832256703015,7
2025-02-03 17:00:00,7.377270368084371,8
2025-02-03 18:00:00,5.532131704412057,3
2025-02-03 19:00:00,5.204142601536234,3
2025-02-03 20:00:00,4.551854774195648,4
2025-02-03 21:00:00,7.059140584667549,5
2025-02-03 22:00:00,7.359893604747687,11
2025-02-03 23:00:00,9.8381576258049,14
2025-02-04 00:00:00,6.090674440005955,8
2025-02-04 01:00:00,6.533925135328298,5
2025-02-04 02:00:00,8.419231867395462,7
2025-02-04 03:00:00,8.407715191602547,6
2025-02-04 04:00:00,11.2774852193315,13
2025-02-04 05:00:00,9.271574612595522,12
2025-02-04 06:00:00,13.720371410096428,13
2025-02-04 07:00:00,25.99954247402192,27
2025-02-04 08:00:00,21.472978294732744,28
2025-02-04 09:00:00,17.46635911022887,22
2025-02-04 10:00:00,25.37463615023947,25
2025-02-04 11:00:00,37.577525017243524,37
2025-02-04 12:00:00,29.040741216428888,26
2025-02-04 13:00:00,23.445546881713238,17
2025-02-04 14:00:00,19.9430968812576,24
2025-02-04 15:00:00,12.433266363522174,9
2025-02-04 16:00:00,9.018095598070696,11
2025-02-04 17:00:00,6.478578942434278,3
2025-02-04 18:00:00,5.079479288295685,2
2025-02-04 19:00:00,5.022936615006215,3
2025-02-04 20:00:00,5.387332281130067,4
2025-02-04 21:00:00,8.54605566784254,13
2025-02-04 22:00:00,6.16668885767485,5
2025-02-04 23:00:00,8.198674993200282,6
2025-02-05 00:00:00,7.501096198198616,7
2025-02-05 01:00:00,7.24223234536025,6
2025-02-05 02:00:00,8.70459252173975,12
2025-02-05 03:00:00,6.045495888116015,9
2025-02-05 04:00:00,6.716335258082939,9
2025-02-05 05:00:00,6.956824237504862,3
2025-02-05 06:00:00,7.932309294874502,12
2025-02-05 07:00:00,8.453829059220569,12
2025-02-05 08:00:00,17.200706272603874,20
2025-02-05 09:00:00,13.354492210547054,16
2025-02-05 10:00:00,10.84205974531685,9
2025-02-05 11:00:00,8.652004943771288,10
2025-02-05 12:00:00,7.125859036345404,6
2025-02-05 13:00:00,5.782288442020296,4
2025-02-05 14:00:00,8.200838515896013,5
2025-02-05 15:00:00,12.251492382864924,13
2025-02-05 16:00:00,9.871120535191316,7
2025-02-05 17:00:00,7.432765013358302,7
2025-02-05 18:00:00,8.393852538320616,9
2025-02-05 19:00:00,6.930483637461069,11
2025-02-05 20:00:00,8.24399091228221,12
2025-02-05 21:00:00,8.545109530167387,5
2025-02-05 22:00:00,5.27954457320619,4
2025-02-05 23:00:00,8.376006947306209,13
2025-02-06 00:00:00,13.989932102791961,8
2025-02-06 01:00:00,11.056918350378362,9
2025-02-06 02:00:00,9.459929573653355,8
2025-02-06 03:00:00,9.983594584779834,7
2025-02-06 04:00:00,10.662202135437916,8
2025-02-06 05:00:00,12.50845612135246,10
2025-02-06 06:00:00,21.83726506965747,31
2025-02-06 07:00:00,19.236793027770325,24
2025-02-06 08:00:00,14.153560722748042,9
2025-02-06 09:00:00,8.883041851158133,7
2025-02-06 10:00:00,6.931870778195851,10
2025-02-06 11:00:00,6.752123497124961,8
2025-02-06 12:00:00,11.395328034613579,11
2025-02-06 13:00:00,9.36268195679942,12
2025-02-06 14:00:00,9.70366331197153,9
2025-02-06 15:00:00,9.341093554212035,11
2025-02-06 16:00:00,12.931834208401954,16
2025-02-06 17:00:00,26.318156466267997,32
2025-02-06 18:00:00,20.65499898335038,18
2025-02-06 19:00:00,16.613233323061536,10
2025-02-06 20:00:00,21.400402844496707,22
2025-02-06 21:00:00,24.416975351988846,19
2025-02-06 22:00:00,39.25185737702287,26
2025-02-06 23:00:00,42.188563524939624,50
2025-02-07 00:00:00,34.04645744167345,21
2025-02-07 01:00:00,36.92940188254791,43
2025-02-07 02:00:00,46.6018668232763,43
2025-02-07 03:00:00,53.31272900955035,48
2025-02-07 04:00:00,55.1479994182845,60
2025-02-07 05:00:00,67.35611875031245,69
2025-02-07 06:00:00,83.99477832288666,89
2025-02-07 07:00:00,110.42499313535309,106
2025-02-07 08:00:00,114.91635690281342,101
2025-02-07 09:00:00,93.4410519790346,97
2025-02-07 10:00:00,84.34792763417528,71
2025-02-07 11:00:00,105.17517712889645,107
2025-02-07 12:00:00,70.68526548884722,78
2025-02-07 13:00:00,69.15837563124593,78
2025-02-07 14:00:00,53.89563367120161,59
2025-02-07 15:00:00,48.26913530736524,44
2025-02-07 16:00:00,63.24146472598426,59
2025-02-07 17:00:00,58.992704328628285,50
2025-02-07 18:00:00,52.875809759026204,45
2025-02-07 19:00:00,31.251385386769435,31
2025-02-07 20:00:00,35.669946076154886,30
2025-02-07 21:00:00,39.24053282446475,44
2025-02-07 22:00:00,67.73974040546094,81
2025-02-07 23:00:00,54.21880421657332,57
2025-02-08 00:00:00,51.39769843782952,43
2025-02-08 01:00:00,49.298848561241996,51
2025-02-08 02:00:00,70.5776532591508,66
2025-02-08 03:00:00,60.085054043252576,58
2025-02-08 04:00:00,57.69389851056873,53
2025-02-08 05:00:00,61.266591860813676,58
2025-02-08 06:00:00,57.164186823732535,52
2025-02-08 07:00:00,44.264058587427165,34
2025-02-08 08:00:00,42.071193694930294,52
2025-02-08 09:00:00,52.19342495488656,68
2025-02-08 10:00:00,34.1146191885136,30
2025-02-08 11:00:00,32.25272401021038,29
2025-02-08 12:00:00,23.816009699752744,18
2025-02-08 13:00:00,31.526422814964107,30
2025-02-08 14:00:00,18.206898072390974,13
2025-02-08 15:00:00,14.432835471001662,16
2025-02-08 16:00:00,15.32776695702096,9
2025-02-08 17:00:00,23.180509571110687,21
2025-02-08 18:00:00,21.049841852361098,21
2025-02-08 19:00:00,16.584365801817505,19
2025-02-08 20:00:00,27.46346091670886,24
2025-02-08 21:00:00,16.33453096877235,16
2025-02-08 22:00:00,7.960146255071033,14
2025-02-08 23:00:00,8.874670744001394,11
2025-02-09 00:00:00,7.417905961750078,6
2025-02-09 01:00:00,5.353786204262202,5
2025-02-09 02:00:00,6.598831853879757,3
2025-02-09 03:00:00,7.001750009781908,11
2025-02-09 04:00:00,5.8130211066267385,5
2025-02-09 05:00:00,3.9293576892973876,3
2025-02-09 06:00:00,5.166839932706735,7
2025-02-09 07:00:00,6.269398741592606,4
2025-02-09 08:00:00,6.017161095509934,7
2025-02-09 09:00:00,10.37446797460576,9
2025-02-09 10:00:00,7.255986568391507,11
2025-02-09 11:00:00,4.506630978603061,1
2025-02-09 12:00:00,3.680953583171467,4
2025-02-09 13:00:00,3.6869860768621097,5
2025-02-09 14:00:00,4.027084263309481,2
2025-02-09 15:00:00,3.786687226674839,0
2025-02-09 16:00:00,4.267403194438732,3
2025-02-09 17:00:00,2.9549014051443567,4
2025-02-09 18:00:00,4.678105861092811,6
2025-02-09 19:00:00,4.579432923812563,5
2025-02-09 20:00:00,6.4311737287973445,12
2025-02-09 21:00:00,7.038455152637323,8
2025-02-09 22:00:00,7.935268045305852,6
2025-02-09 23:00:00,9.199538838505541,10
2025-02-10 00:00:00,10.206044597325983,19
2025-02-10 01:00:00,11.942695882864363,13
2025-02-10 02:00:00,17.03604731752187,20
2025-02-10 03:00:00,16.996257956378514,19
2025-02-10 04:00:00,19.776939011601264,26
2025-02-10 05:00:00,17.972484002035817,16
2025-02-10 06:00:00,25.969087436328284,30
2025-02-10 07:00:00,19.52343905606598,15
2025-02-10 08:00:00,31.305349227523116,27
2025-02-10 09:00:00,28.21980526987389,24
2025-02-10 10:00:00,16.848509714757256,15
2025-02-10 11:00:00,16.476783316444468,21
2025-02-10 12:00:00,12.654477445178536,14
2025-02-10 13:00:00,15.545566820712219,17
2025-02-10 14:00:00,12.076620972899315,11
2025-02-10 15:00:00,10.107975104964718,13
2025-02-10 16:00:00,5.53597756989232,10
2025-02-10 17:00:00,4.808978820470164,5
2025-02-10 18:00:00,2.3286032350021375,3
2025-02-10 19:00:00,1.5042677509042373,1
2025-02-10 20:00:00,2.0066912396242986,1
2025-02-10 21:00:00,2.6587997486300865,4
2025-02-10 22:00:00,3.117683390135607,3
2025-02-10 23:00:00,2.3883786925017305,4
2025-02-11 00:00:00,2.4430384108346708,3
2025-02-11 01:00:00,2.5293731952012055,2
2025-02-11 02:00:00,1.8487975149233908,0
2025-02-11 03:00:00,3.0504833399582885,6
2025-02-11 04:00:00,4.0682609798479445,4
2025-02-11 05:00:00,3.8467840687417008,4
2025-02-11 06:00:00,3.9291112886904025,4
2025-02-11 07:00:00,4.233289455353808,5
2025-02-11 08:00:00,2.313546915021143,2
2025-02-11 09:00:00,2.2325878833454,2
2025-02-11 10:00:00,1.8943579145284322,1
2025-02-11 11:00:00,1.4724414079722314,2
2025-02-11 12:00:00,1.438667820023513,3
2025-02-11 13:00:00,2.6256002486818355,5
2025-02-11 14:00:00,3.286321365651696,5
2025-02-11 15:00:00,2.8275159535967704,3
